timestamp,distance,volume
2019-04-16 17:34:43,14.45,83
2019-04-16 17:39:38,14.45,83
2019-04-16 17:44:37,14.45,83
2019-04-16 17:49:30,43.35,51
2019-04-16 19:14:29,50.15,44
2019-04-16 19:19:23,48.45,46
2019-04-16 19:24:32,48.45,46
2019-04-16 19:29:24,48.45,46
2019-04-16 19:34:18,51.85,42
2019-04-16 19:39:12,51.0,43
2019-04-16 19:44:06,51.0,43
2019-04-16 19:48:59,47.6,47
2019-04-16 19:53:58,49.3,45
2019-04-16 19:58:51,46.75,48
2019-04-16 20:03:45,39.1,56
2019-04-16 20:08:39,44.2,50
2019-04-16 20:13:32,47.6,47
2019-04-16 20:18:26,48.45,46
2019-04-16 20:23:20,43.35,51
2019-04-16 20:28:22,43.35,51
2019-04-16 20:33:20,40.8,54
2019-04-16 20:38:14,40.8,54
2019-04-16 20:43:12,42.5,52
2019-04-16 20:48:14,43.35,51
2019-04-16 20:53:07,45.9,49
2019-04-16 20:58:01,44.2,50
2019-04-16 21:02:56,43.35,51
2019-04-16 21:07:52,43.35,51
2019-04-16 21:12:46,44.2,50
2019-04-16 21:17:40,43.35,51
2019-04-16 21:22:40,42.5,52
2019-04-16 21:27:35,43.35,51
2019-04-16 21:32:29,43.35,51
2019-04-16 21:37:22,43.35,51
2019-04-16 21:42:16,43.35,51
2019-04-16 21:47:10,43.35,51
2019-04-16 21:52:03,44.2,50
2019-04-16 21:56:57,30.6,66
2019-04-16 22:01:51,11.9,86
2019-04-16 22:06:50,8.5,90
2019-04-16 22:36:19,6.8,92
2019-04-18 10:11:42,34.0,62
2019-04-18 10:34:31,3.4,96
2019-04-18 10:34:44,6.8,92
2019-04-18 10:44:40,8.5,90
2019-04-18 11:29:07,28.9,67
2019-04-18 11:34:00,28.9,67
2019-04-18 11:38:55,28.9,67
2019-04-18 11:43:49,28.9,67
2019-04-18 12:13:35,17.0,81
2019-04-18 12:23:24,17.0,81
2019-04-18 14:16:36,1.7,98
2019-04-18 14:31:24,6.8,92
2019-04-18 14:46:11,5.1,94
2019-04-18 14:51:11,5.1,94
2019-04-18 14:56:04,5.1,94
2019-04-18 15:00:59,5.1,94
2019-04-18 15:05:54,5.1,94
2019-04-18 15:10:53,5.1,94
2019-04-18 15:15:47,5.1,94
2019-04-18 15:20:42,5.95,93
2019-04-18 15:25:36,30.6,66
2019-04-18 15:30:31,2.55,97
2019-04-18 15:35:26,2.55,97
2019-04-18 15:40:24,2.55,97
2019-04-18 15:45:19,0.85,99
2019-04-18 15:50:13,1.7,98
2019-04-18 16:14:46,51.0,43
2019-04-18 17:09:01,51.0,43
2019-04-18 19:27:00,56.1,37
2019-04-18 19:36:53,51.0,43
2019-04-18 19:41:48,51.0,43
2019-04-18 19:46:43,51.0,43
2019-04-18 19:51:38,51.0,43
2019-04-18 19:56:33,51.0,43
2019-04-18 20:06:22,51.0,43
2019-04-18 20:11:16,51.0,43
2019-04-18 20:16:11,51.0,43
2019-04-18 21:44:58,51.0,43
2019-04-18 21:55:02,51.0,43
2019-04-18 21:59:56,51.0,43
2019-04-18 22:05:56,51.0,43
2019-04-18 22:11:01,42.5,52
2019-04-18 23:15:13,35.7,60
2019-04-18 23:20:07,32.3,64
2019-04-19 00:39:01,34.0,62
2019-04-19 00:44:00,34.0,62
2019-04-19 08:58:35,17.0,81
2019-04-19 09:03:30,17.0,81
2019-04-19 09:42:48,27.2,69
2019-04-19 09:47:43,23.8,73
2019-04-19 11:26:28,8.5,90
2019-04-19 11:36:17,5.1,94
2019-04-19 12:50:12,1.7,98
2019-04-19 12:55:07,1.7,98
2019-04-19 13:00:01,1.7,98
2019-04-19 13:04:55,3.4,96
2019-04-19 13:09:49,3.4,96
2019-04-19 13:39:20,1.7,98
2019-04-19 13:49:09,1.7,98
2019-04-19 14:03:53,6.8,92
2019-04-19 14:08:48,5.1,94
2019-04-19 14:58:00,9.35,89
2019-04-19 15:02:55,7.65,91
2019-04-19 15:07:54,3.4,96
2019-04-19 15:12:48,1.7,98
2019-04-19 15:17:42,1.7,98
2019-04-19 15:22:37,1.7,98
2019-04-19 15:27:31,5.1,94
2019-04-19 15:32:26,1.7,98
2019-04-19 15:37:20,5.1,94
2019-04-19 15:57:03,1.7,98
2019-04-19 16:01:57,1.7,98
2019-04-19 16:06:52,1.7,98
2019-04-19 16:11:51,1.7,98
2019-04-19 16:16:50,1.7,98
2019-04-19 16:21:44,1.7,98
2019-04-19 16:26:40,1.7,98
2019-04-19 16:31:37,1.7,98
2019-04-19 16:36:31,1.7,98
2019-04-19 16:41:26,1.7,98
2019-04-19 16:46:20,1.7,98
2019-04-19 16:51:15,1.7,98
2019-04-19 16:56:09,1.7,98
2019-04-19 17:01:09,1.7,98
2019-04-19 17:06:02,1.7,98
2019-04-19 17:35:30,1.7,98
2019-04-19 17:40:33,1.7,98
2019-04-19 17:45:26,1.7,98
2019-04-19 17:50:31,1.7,98
2019-04-19 17:55:23,1.7,98
2019-04-19 18:00:18,1.7,98
2019-04-19 18:05:12,1.7,98
2019-04-19 18:10:12,1.7,98
2019-04-19 18:15:06,1.7,98
2019-04-19 18:20:00,1.7,98
2019-04-19 18:34:44,5.1,94
2019-04-19 18:39:38,5.1,94
2019-04-19 18:44:38,5.1,94
2019-04-19 18:49:31,5.1,94
2019-04-19 18:54:31,5.1,94
2019-04-19 18:59:35,5.1,94
2019-04-19 19:04:28,5.1,94
2019-04-19 19:09:22,5.1,94
2019-04-19 19:14:17,5.1,94
2019-04-19 19:19:12,5.1,94
2019-04-19 19:29:02,3.4,96
2019-04-19 19:48:44,3.4,96
2019-04-19 19:53:38,3.4,96
2019-04-19 19:58:33,3.4,96
2019-04-19 20:03:36,3.4,96
2019-04-19 20:08:29,3.4,96
2019-04-19 20:13:25,3.4,96
2019-04-19 20:18:23,4.25,95
2019-04-19 20:23:18,4.25,95
2019-04-19 20:28:12,4.25,95
2019-04-19 20:33:21,4.25,95
2019-04-19 20:38:13,4.25,95
2019-04-19 20:43:08,4.25,95
2019-04-19 20:48:02,4.25,95
2019-04-19 20:52:57,4.25,95
2019-04-19 21:02:51,3.4,96
2019-04-19 21:07:45,3.4,96
2019-04-19 21:12:40,3.4,96
2019-04-19 21:17:35,3.4,96
2019-04-19 21:22:29,3.4,96
2019-04-19 21:27:32,1.7,98
2019-04-19 21:32:26,1.7,98
2019-04-19 21:42:15,1.7,98
2019-04-19 21:47:18,1.7,98
2019-04-19 21:52:11,1.7,98
2019-04-19 21:57:11,1.7,98
2019-04-19 22:02:04,1.7,98
2019-04-19 22:06:59,1.7,98
2019-04-19 22:12:02,1.7,98
2019-04-19 22:21:50,3.4,96
2019-04-19 22:26:44,3.4,96
2019-04-19 22:36:34,1.7,98
2019-04-20 00:39:31,51.0,43
2019-04-20 00:44:25,51.0,43
2019-04-20 00:49:20,51.0,43
2019-04-20 07:54:04,5.1,94
2019-04-20 10:02:03,105.4,0
2019-04-20 10:26:45,96.9,0
2019-04-20 10:31:45,22.1,75
2019-04-20 11:01:15,37.4,58
